Device Category,In-Market Segment,Affinity Category (reach),Day of Week,Source / Medium,Avg. % Conversion Probability,Avg. Session Duration,New Users,Sessions,Avg. Order Value,Avg. QTY
desktop,Education/Foreign Language Study,Lifestyles & Hobbies/Pet Lovers,1,google / organic,1.1,0:01:46,11,15,$0.00,0
mobile,Beauty Products & Services,Technology/Technophiles,0,google / organic,1.1,0:01:30,11,14,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Media & Entertainment/Music Lovers,0,google / organic,1.1,0:02:33,41,51,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Beauty & Wellness/Frequently Visits Salons,0,google / organic,1.1,0:01:19,29,34,$0.00,0
desktop,Travel/Bus & Rail Travel,Media & Entertainment/Comics & Animation Fans,1,google / organic,1.1,0:01:19,12,16,$0.00,0
desktop,Apparel & Accessories/Shoes/Athletic Shoes,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,1.1,0:04:12,11,15,$0.00,0
desktop,Business Services/Advertising & Marketing Services,"Media & Entertainment/TV Lovers/Game, Reality & Talk Show Fans",1,google / organic,1.1,0:03:11,10,17,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Technology/Technophiles,1,google / organic,1.1,0:01:54,50,66,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Media & Entertainment/Gamers/Adventure & Strategy Game Fans,0,google / organic,1.1,0:02:23,15,17,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent),Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,1.1,0:00:30,13,15,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:03:16,45,65,$0.00,0
desktop,Telecom/Mobile Phone Service Providers,Technology/Mobile Enthusiasts,1,google / organic,1.1,0:02:33,22,31,$0.00,0
desktop,Telecom/Mobile Phone Service Providers,Media & Entertainment/Movie Lovers,1,google / organic,1.1,0:02:04,21,31,$0.00,0
desktop,Employment,Media & Entertainment/Light TV Viewers,0,google / organic,1.1,0:01:27,28,37,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Food & Dining/Cooking Enthusiasts/Aspiring Chefs,1,google / organic,1.1,0:02:30,16,23,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (New),Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,1.1,0:01:07,10,15,$0.00,0
desktop,Employment,Media & Entertainment/Gamers,0,google / organic,1.1,0:01:34,28,33,$0.00,0
desktop,Financial Services/Investment Services,Beauty & Wellness/Frequently Visits Salons,0,google / organic,1.1,0:00:49,25,31,$0.00,0
desktop,Travel/Air Travel,Lifestyles & Hobbies/Family-Focused,0,google / organic,1.1,0:03:35,11,19,$0.00,0
desktop,Software/Business & Productivity Software,Food & Dining/Coffee Shop Regulars,0,google / organic,1.1,0:01:35,27,40,$0.00,0
desktop,Software/Design Software/Photo Software,Shoppers/Bargain Hunters,1,google / organic,1.1,0:00:54,9,11,$0.00,0
mobile,Travel/Hotels & Accommodations,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,0,google / organic,1.1,0:01:29,9,13,$0.00,0
desktop,Telecom/Mobile Phone Service Providers,Shoppers/Value Shoppers,1,google / organic,1.1,0:01:58,23,34,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Shoppers/Value Shoppers,0,google / organic,1.1,0:02:18,57,70,$0.00,0
mobile,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Gamers/Adventure & Strategy Game Fans,0,google / organic,1.1,0:03:00,12,14,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,google / organic,1.1,0:01:34,9,13,$0.00,0
desktop,Business Services,Shoppers/Value Shoppers,1,google / organic,1.1,0:01:35,37,56,$0.00,0
desktop,Real Estate/Residential Properties,Food & Dining/Foodies,1,google / organic,1.1,0:02:12,31,35,$0.00,0
desktop,Consumer Electronics/Audio,Shoppers/Shopaholics,1,google / organic,1.1,0:01:38,17,22,$0.00,0
desktop,Business Services,Media & Entertainment/Gamers,0,google / organic,1.1,0:05:20,8,10,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent)/Apartments (For Rent),Shoppers/Shopaholics,1,google / organic,1.1,0:00:21,11,13,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Media & Entertainment/Gamers/Action Game Fans,0,google / organic,1.1,0:00:28,15,18,$0.00,0
desktop,Business Services,Sports & Fitness/Health & Fitness Buffs,1,google / organic,1.1,0:02:36,36,58,$0.00,0
desktop,Consumer Electronics/Audio,Media & Entertainment/Light TV Viewers,1,google / organic,1.1,0:02:39,18,21,$0.00,0
desktop,Business Services,Media & Entertainment/Music Lovers,1,google / organic,1.1,0:02:39,37,58,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Comics & Animation Fans,1,google / organic,1.1,0:01:15,24,28,$0.00,0
desktop,Consumer Electronics/Audio,Media & Entertainment/Music Lovers,1,google / organic,1.1,0:01:59,21,24,$0.00,0
desktop,Real Estate/Residential Properties,Media & Entertainment/Music Lovers,1,google / organic,1.1,0:01:07,34,39,$0.00,0
desktop,Travel/Air Travel,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,google / organic,1.1,0:01:56,34,43,$0.00,0
desktop,Apparel & Accessories/Shoes/Athletic Shoes,Media & Entertainment/Movie Lovers,0,google / organic,1.1,0:00:56,12,14,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Food & Dining/Coffee Shop Regulars,1,google / organic,1.1,0:01:22,9,10,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Lifestyles & Hobbies/Frequently Attends Live Events,1,google / organic,1.1,0:01:22,9,10,$0.00,0
desktop,Employment/Career Consulting Services,Food & Dining/Coffee Shop Regulars,0,google / organic,1.1,0:02:36,27,39,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,News & Politics/Avid News Readers/Avid Political News Readers,1,google / organic,1.1,0:02:48,35,50,$0.00,0
desktop,Business Services/Business Technology/Enterprise Software/Collaboration & Conferencing Tools,Lifestyles & Hobbies/Art & Theater Aficionados,1,(direct) / (none),1.1,0:02:16,9,10,$0.00,0
desktop,Consumer Electronics/Audio,Travel/Business Travelers,1,google / organic,1.1,0:01:20,17,23,$0.00,0
desktop,Employment/Executive & Management Jobs,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,1.1,0:01:58,9,14,$0.00,0
desktop,Business Services/Business Technology/Web Services,Technology/Technophiles,1,google / organic,1.1,0:04:34,9,14,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent)/Apartments (For Rent),Travel/Travel Buffs,1,google / organic,1.1,0:00:24,11,13,$0.00,0
desktop,Business Services,Beauty & Wellness/Frequently Visits Salons,1,google / organic,1.1,0:03:27,24,40,$0.00,0
desktop,Software/Antivirus & Security Software,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:01:21,8,11,$0.00,0
desktop,Employment,Media & Entertainment/Movie Lovers/Action & Adventure Movie Fans,0,google / organic,1.1,0:02:06,9,11,$0.00,0
desktop,Education/Foreign Language Study,Food & Dining/Foodies,1,google / organic,1.1,0:02:59,21,31,$263.89,2.75
desktop,Business Services/Business Technology/Enterprise Software,Travel/Travel Buffs,0,google / organic,1.1,0:00:42,14,20,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Lifestyles & Hobbies/Fashionistas,1,google / organic,1.1,0:02:33,47,71,$0.00,0
desktop,Travel/Air Travel,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:02:56,42,55,$0.00,0
mobile,Computers & Peripherals/Computers/Laptops & Notebooks,Vehicles & Transportation/Auto Enthusiasts,0,google / organic,1.1,0:01:28,12,17,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1.1,0:02:21,29,38,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Lifestyles & Hobbies/Nightlife Enthusiasts,0,google / organic,1.1,0:01:01,22,26,$0.00,0
desktop,Financial Services/Investment Services,Lifestyles & Hobbies/Pet Lovers,1,google / organic,1.1,0:01:42,21,23,$0.00,0
mobile,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Gamers/Action Game Fans,0,google / organic,1.1,0:00:32,12,15,$0.00,0
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Green Living Enthusiasts,0,google / organic,1.1,0:02:23,34,45,$0.00,0
desktop,Business Services,Food & Dining/Foodies,1,google / organic,1.1,0:02:46,27,42,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Vehicles & Transportation/Auto Enthusiasts,0,google / organic,1.1,0:02:12,29,40,$0.00,0
desktop,Software/Design Software,Media & Entertainment/Music Lovers,1,google / organic,1.1,0:02:32,26,38,$0.00,0
desktop,Business Services,Media & Entertainment/Movie Lovers,1,google / organic,1.1,0:02:37,37,59,$0.00,0
mobile,Employment,News & Politics/Avid News Readers,1,google / organic,1.1,0:03:03,13,15,$0.00,0
desktop,Education/Foreign Language Study,Media & Entertainment/Music Lovers/World Music Fans,0,google / organic,1.1,0:01:28,11,16,$0.00,0
desktop,Apparel & Accessories/Activewear,Shoppers/Luxury Shoppers,1,google / organic,1.1,0:00:39,10,13,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Lifestyles & Hobbies/Business Professionals,1,google / organic,1.1,0:01:29,31,44,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Beauty & Wellness/Beauty Mavens,1,google / organic,1.1,0:02:12,31,51,$0.00,0
desktop,Business Services,Lifestyles & Hobbies/Family-Focused,1,google / organic,1.1,0:02:21,11,17,$0.00,0
desktop,Travel/Trips by Destination/Trips to Europe/Trips to the UK,Shoppers/Luxury Shoppers,1,google / organic,1.1,0:01:19,9,10,$0.00,0
desktop,Software/Video Software,News & Politics/Avid News Readers/Avid Political News Readers,1,google / organic,1.1,0:00:48,11,18,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Value Shoppers,1,google / organic,1.1,0:02:06,51,69,$0.00,0
mobile,Employment,Travel/Business Travelers,1,google / organic,1.1,0:01:34,11,15,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Banking & Finance/Avid Investors,0,google / organic,1.1,0:03:12,29,37,$0.00,0
desktop,Business Services,Travel/Business Travelers,1,google / organic,1.1,0:01:51,26,41,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Lifestyles & Hobbies/Business Professionals,1,google / organic,1.1,0:01:30,30,41,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Shutterbugs,0,google / organic,1.1,0:01:13,10,16,$0.00,0
desktop,Employment/IT & Technical Jobs,Lifestyles & Hobbies/Family-Focused,1,google / organic,1.1,0:01:12,11,13,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Home & Garden/Do-It-Yourselfers,0,google / organic,1.1,0:02:08,31,35,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Shoppers/Bargain Hunters,1,google / organic,1.1,0:01:31,30,45,$0.00,0
mobile,Computers & Peripherals/Computer Accessories & Components,Shoppers/Luxury Shoppers,0,google / organic,1.1,0:01:39,12,14,$0.00,0
desktop,Real Estate/Residential Properties,Sports & Fitness/Health & Fitness Buffs,1,google / organic,1.1,0:01:12,34,39,$0.00,0
desktop,Gifts & Occasions/Gift Baskets,Lifestyles & Hobbies/Shutterbugs,1,google / organic,1.1,0:01:20,19,27,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Pet Lovers,0,google / organic,1.1,0:01:09,10,11,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:00:35,11,14,$0.00,0
desktop,Employment/Career Consulting Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,0,google / organic,1.1,0:02:20,29,39,$0.00,0
desktop,Software/Video Software,Lifestyles & Hobbies/Fashionistas,1,google / organic,1.1,0:02:00,7,11,$0.00,0
desktop,Software/Business & Productivity Software,Food & Dining/Cooking Enthusiasts/30 Minute Chefs,1,google / organic,1.1,0:00:53,20,25,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1.1,0:03:38,21,26,$0.00,0
desktop,Computers & Peripherals/Computers/Desktop Computers,Media & Entertainment/Movie Lovers,1,google / organic,1.1,0:02:53,16,25,$0.00,0
desktop,Dating Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,1,google / organic,1.1,0:01:16,22,28,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Media & Entertainment/Gamers/Shooter Game Fans,1,google / organic,1.1,0:02:05,9,11,$0.00,0
desktop,Consumer Electronics/Audio,Banking & Finance/Avid Investors,1,google / organic,1.1,0:02:22,17,24,$0.00,0
desktop,Education/Post-Secondary Education,News & Politics/Avid News Readers/Avid Political News Readers,0,google / organic,1.1,0:02:22,16,24,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Sports & Fitness/Sports Fans,0,google / organic,1.1,0:00:57,14,20,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Food & Dining/Foodies,0,google / organic,1.1,0:01:47,26,34,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Travel/Travel Buffs,0,google / organic,1.1,0:02:14,28,36,$0.00,0
mobile,Travel/Hotels & Accommodations,Food & Dining/Fast Food Cravers,0,google / organic,1.1,0:01:13,10,13,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Food & Dining/Coffee Shop Regulars,1,google / organic,1.1,0:01:39,14,20,$0.00,0
desktop,Apparel & Accessories/Luggage,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:02:36,9,11,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Travel/Business Travelers,0,google / organic,1.1,0:02:44,30,39,$0.00,0
desktop,Consumer Electronics/Audio,Sports & Fitness/Health & Fitness Buffs,1,google / organic,1.1,0:02:24,21,25,$0.00,0
desktop,Employment,Lifestyles & Hobbies/Fashionistas,1,google / organic,1.1,0:02:20,64,93,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Media & Entertainment/Comics & Animation Fans,1,google / organic,1.1,0:01:29,27,33,$0.00,0
desktop,Telecom/Mobile Phone Service Providers,Lifestyles & Hobbies/Business Professionals,0,google / organic,1.1,0:06:18,21,26,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Home & Garden/Home Decor Enthusiasts,0,google / organic,1.1,0:00:31,10,11,$0.00,0
mobile,Consumer Electronics/Audio,Media & Entertainment/Music Lovers,1,google / organic,1.1,0:03:34,12,16,$0.00,0
desktop,Real Estate/Residential Properties/Residential Properties (For Rent)/Apartments (For Rent),Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,1.1,0:00:25,11,12,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Media & Entertainment/Gamers/Casual & Social Gamers,1,google / organic,1.1,0:04:31,10,15,$0.00,0
mobile,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Luxury Shoppers,0,google / organic,1.1,0:02:49,14,19,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Music Lovers,0,google / organic,1.1,0:04:34,21,26,$0.00,0
desktop,Software/Video Software,Lifestyles & Hobbies/Art & Theater Aficionados,1,google / organic,1.1,0:01:30,9,15,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Fashionistas,0,google / organic,1.1,0:03:17,22,28,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Sports & Fitness/Sports Fans/Tennis Enthusiasts,1,google / organic,1.1,0:05:18,12,20,$0.00,0
desktop,Travel/Hotels & Accommodations,Media & Entertainment/Gamers/Casual & Social Gamers,1,google / organic,1.1,0:01:04,10,13,$0.00,0
desktop,Education/Foreign Language Study,Technology/Mobile Enthusiasts,0,google / organic,1.1,0:01:41,8,10,$0.00,0
desktop,Financial Services/Investment Services,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Dinner Out,0,google / organic,1.1,0:00:50,28,34,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Media & Entertainment/Gamers/Casual & Social Gamers,1,google / organic,1.1,0:01:12,8,12,$0.00,0
desktop,Apparel & Accessories/Women's Apparel,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1.1,0:01:27,13,16,$0.00,0
desktop,Employment/Career Consulting Services,Sports & Fitness/Health & Fitness Buffs,0,google / organic,1.1,0:02:32,35,52,$0.00,0
desktop,Education/Post-Secondary Education,Media & Entertainment/Music Lovers,0,google / organic,1.1,0:01:47,27,33,$0.00,0
mobile,Apparel & Accessories,Shoppers/Luxury Shoppers,0,google / organic,1.1,0:00:50,10,11,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,1.1,0:01:30,26,36,$0.00,0
mobile,Financial Services/Banking Services,Sports & Fitness/Health & Fitness Buffs,1,google / organic,1.1,0:04:27,7,11,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Media & Entertainment/Comics & Animation Fans,1,google / organic,1.1,0:01:17,9,12,$0.00,0
desktop,Employment,Media & Entertainment/Movie Lovers/South Asian Film Fans,0,google / organic,1,0:00:49,11,15,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Banking & Finance/Avid Investors,1,google / organic,1,0:01:14,31,42,$0.00,0
mobile,Apparel & Accessories,Lifestyles & Hobbies/Fashionistas,0,google / organic,1,0:00:43,10,11,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Home & Garden/Home Decor Enthusiasts,1,google / organic,1,0:01:23,23,29,$0.00,0
desktop,Travel/Bus & Rail Travel,Media & Entertainment/Light TV Viewers,1,google / organic,1,0:01:19,14,17,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Sports & Fitness/Sports Fans/Soccer Fans,1,google / organic,1,0:03:14,30,42,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Media & Entertainment/Comics & Animation Fans,1,google / organic,1,0:03:38,22,29,$0.00,0
desktop,Travel/Air Travel,Media & Entertainment/Music Lovers/World Music Fans,1,google / organic,1,0:01:49,19,32,$0.00,0
desktop,Dating Services,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,1,0:00:35,16,21,$0.00,0
desktop,Business Services/Corporate Event Planning,Shoppers/Luxury Shoppers,1,google / organic,1,0:00:52,7,10,$0.00,0
desktop,Employment/Career Consulting Services,Lifestyles & Hobbies/Fashionistas,1,google / organic,1,0:02:46,43,59,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Shoppers/Luxury Shoppers,0,google / organic,1,0:03:03,17,20,$0.00,0
desktop,Financial Services/Banking Services,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,1,0:00:34,14,19,$263.89,2.75
desktop,Travel/Air Travel,Media & Entertainment/Music Lovers/Indie & Alternative Rock Fans,0,google / organic,1,0:04:01,9,14,$0.00,0
desktop,Consumer Electronics/Audio,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1,0:02:27,19,26,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Media & Entertainment/Movie Lovers/South Asian Film Fans,1,google / organic,1,0:02:36,14,19,$0.00,0
desktop,Education/Primary & Secondary Schools (K-12),Lifestyles & Hobbies/Outdoor Enthusiasts,1,google / organic,1,0:02:58,11,14,$23.99,1
desktop,Employment/Accounting & Finance Jobs,Beauty & Wellness/Frequently Visits Salons,0,google / organic,1,0:02:11,9,16,$0.00,0
desktop,Financial Services/Investment Services,Media & Entertainment/Movie Lovers,0,google / organic,1,0:01:59,37,46,$0.00,0
desktop,Apparel & Accessories/Shoes,Vehicles & Transportation/Auto Enthusiasts,1,google / organic,1,0:03:11,12,14,$0.00,0
desktop,Financial Services/Investment Services,Media & Entertainment/Movie Lovers,1,Partners / affiliate,1,0:05:51,7,12,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Media & Entertainment/Music Lovers/World Music Fans,0,google / organic,1,0:01:39,19,22,$0.00,0
desktop,Financial Services/Banking Services,Media & Entertainment/Music Lovers,1,google / organic,1,0:02:46,20,27,$263.89,2.75
mobile,Beauty Products & Services,Technology/Mobile Enthusiasts,0,google / organic,1,0:01:24,12,15,$0.00,0
mobile,Beauty Products & Services,Media & Entertainment/Movie Lovers,0,google / organic,1,0:01:45,12,15,$0.00,0
desktop,Employment,Shoppers/Shopaholics,0,google / organic,1,0:01:46,36,52,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Technology/Technophiles,0,google / organic,1,0:02:07,39,51,$0.00,0
desktop,Computers & Peripherals/Computers/Desktop Computers,Shoppers/Value Shoppers,1,google / organic,1,0:02:46,17,26,$0.00,0
desktop,Employment/Career Consulting Services,Media & Entertainment/Movie Lovers/South Asian Film Fans,0,google / organic,1,0:01:05,9,12,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Sports & Fitness/Sports Fans,1,google / organic,1,0:01:23,15,22,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Lifestyles & Hobbies/Fashionistas,1,google / organic,1,0:02:09,34,56,$0.00,0
desktop,Consumer Electronics/Mobile Phones,Sports & Fitness/Sports Fans,0,google / organic,1,0:03:13,24,26,$0.00,0
desktop,Employment/Career Consulting Services,Technology/Technophiles,0,google / organic,1,0:02:19,47,65,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Lifestyles & Hobbies/Nightlife Enthusiasts,1,google / organic,1,0:02:13,33,49,$0.00,0
mobile,Apparel & Accessories/Women's Apparel,Lifestyles & Hobbies/Business Professionals,0,google / organic,1,0:00:40,10,11,$0.00,0
desktop,Financial Services/Banking Services,Beauty & Wellness/Frequently Visits Salons,1,google / organic,1,0:00:20,16,22,$0.00,0
desktop,Employment/IT & Technical Jobs,Media & Entertainment/Music Lovers/Spanish-Language Music Fans,1,google / organic,1,0:04:49,9,19,$0.00,0
desktop,Real Estate/Residential Properties,Food & Dining/Fast Food Cravers,1,google / organic,1,0:01:49,21,24,$0.00,0
desktop,Financial Services/Tax Services,Lifestyles & Hobbies/Business Professionals,1,google / organic,1,0:02:06,13,20,$0.00,0
desktop,Real Estate/Residential Properties,Technology/Mobile Enthusiasts,1,google / organic,1,0:00:43,26,30,$0.00,0
mobile,Apparel & Accessories,Lifestyles & Hobbies/Pet Lovers,0,google / organic,1,0:01:30,10,11,$0.00,0
desktop,Apparel & Accessories/Shoes,Media & Entertainment/Movie Lovers,0,google / organic,1,0:01:11,8,10,$0.00,0
desktop,Education/Foreign Language Study,Shoppers/Value Shoppers,1,google / organic,1,0:02:12,27,37,$263.89,2.75
desktop,Computers & Peripherals/Computers/Tablets & Ultraportable Devices,Media & Entertainment/Comics & Animation Fans,0,google / organic,1,0:03:47,14,18,$0.00,0
desktop,Business Services/Business Technology/Web Services/Web Design & Development,Technology/Mobile Enthusiasts,1,google / organic,1,0:01:53,65,90,$0.00,0
desktop,Employment/Career Consulting Services,Sports & Fitness/Sports Fans/Baseball Fans,1,google / organic,1,0:02:49,11,17,$0.00,0
desktop,Apparel & Accessories/Shoes/Athletic Shoes,Lifestyles & Hobbies/Business Professionals,1,google / organic,1,0:02:16,13,18,$0.00,0
mobile,Travel/Hotels & Accommodations,Shoppers/Value Shoppers,1,google / organic,1,0:03:03,15,26,$0.00,0
desktop,Education/Foreign Language Study,Food & Dining/Cooking Enthusiasts,1,google / organic,1,0:03:08,8,10,$263.89,2.75
desktop,Computers & Peripherals/Computers/Desktop Computers,Technology/Technophiles,1,google / organic,1,0:02:46,17,26,$0.00,0
desktop,Software/Design Software/Drawing & Animation Software,Media & Entertainment/Light TV Viewers,1,google / organic,1,0:03:17,24,33,$0.00,0
mobile,Consumer Electronics/Mobile Phones,Banking & Finance/Avid Investors,1,google / organic,1,0:01:28,14,20,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Lifestyles & Hobbies/Green Living Enthusiasts,0,google / organic,1,0:01:42,8,10,$0.00,0
desktop,Travel/Air Travel,Media & Entertainment/Music Lovers/Electronic Dance Music Fans,0,google / organic,1,0:04:45,8,13,$0.00,0
desktop,Software/Antivirus & Security Software,Lifestyles & Hobbies/Business Professionals,1,google / organic,1,0:00:28,24,29,$0.00,0
mobile,Employment/Career Consulting Services,Lifestyles & Hobbies/Fashionistas,0,google / organic,1,0:01:03,9,11,$0.00,0
desktop,Business Services/Advertising & Marketing Services/SEO & SEM Services,Travel/Travel Buffs,1,google / organic,1,0:02:07,37,56,$0.00,0
desktop,Gifts & Occasions/Holiday & Seasonal Items,Lifestyles & Hobbies/Shutterbugs,1,google / organic,1,0:00:38,12,21,$0.00,0
mobile,Computers & Peripherals/Computer Accessories & Components,Media & Entertainment/Comics & Animation Fans,0,google / organic,1,0:03:48,14,16,$0.00,0
desktop,Business Services/Business Technology,Shoppers/Shoppers by Store Type/Department Store Shoppers,1,google / organic,1,0:04:42,10,12,$0.00,0
desktop,Computers & Peripherals/Computer Accessories & Components,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,0,google / organic,1,0:03:12,13,15,$0.00,0
desktop,Business Services/Advertising & Marketing Services,Media & Entertainment/Music Lovers/Classical Music Enthusiasts,1,google / organic,1,0:03:15,10,17,$0.00,0
desktop,Employment,Media & Entertainment/Book Lovers,0,google / organic,1,0:01:58,13,24,$0.00,0
desktop,Computers & Peripherals/Computers/Laptops & Notebooks,Shoppers/Luxury Shoppers,1,google / organic,1,0:02:10,35,48,$0.00,0
mobile,Computers & Peripherals/Computer Accessories & Components,Lifestyles & Hobbies/Outdoor Enthusiasts,1,google / organic,1,0:03:54,7,11,$0.00,0
desktop,Financial Services/Investment Services,Media & Entertainment/Movie Lovers,1,google / organic,1,0:01:05,63,80,$0.00,0
desktop,Autos & Vehicles/Motor Vehicles/Motor Vehicles (Used),Vehicles & Transportation/Auto Enthusiasts/Performance & Luxury Vehicle Enthusiasts,1,google / organic,1,0:01:55,17,22,$0.00,0
desktop,Financial Services/Banking Services,Food & Dining/Coffee Shop Regulars,1,google / organic,1,0:00:38,17,23,$263.89,2.75
desktop,Software/Design Software/Drawing & Animation Software,Media & Entertainment/Movie Lovers,0,google / organic,1,0:01:19,16,21,$0.00,0
mobile,Software/Business & Productivity Software,Lifestyles & Hobbies/Business Professionals,1,google / organic,1,0:01:26,6,10,$0.00,0
desktop,Consumer Electronics/Game Consoles/Sony PlayStation,Food & Dining/Frequently Dines Out/Diners by Meal/Frequently Eats Lunch Out,1,google / organic,1,0:01:48,10,11,$0.00,0
mobile,Apparel & Accessories,Lifestyles & Hobbies/Shutterbugs,0,google / organic,1,0:01:30,10,11,$0.00,0
desktop,Software/Antivirus & Security Software,News & Politics/Avid News Readers,1,google / organic,1,0:00:39,16,19,$0.00,0
desktop,Travel/Hotels & Accommodations,Lifestyles & Hobbies/Art & Theater Aficionados,0,google / organic,1,0:02:47,39,53,$0.00,0
mobile,Travel/Hotels & Accommodations,Media & Entertainment/Music Lovers,1,google / organic,1,0:03:36,11,20,$0.00,0
desktop,Business Services,News & Politics/Avid News Readers/Avid Political News Readers,1,google / organic,1,0:03:21,25,38,$0.00,0
